text,text_lower,lemma,lemma_lower,part_of_speech,is_alphabet,is_stopword
insecurity,insecurity,insecurity,insecurity,NOUN,True,False
",",",",",",",",PUNCT,False,False
unpredictable,unpredictable,unpredictable,unpredictable,ADJ,True,False
income,income,income,income,NOUN,True,False
flows,flows,flow,flow,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
social,social,social,social,ADJ,True,False
exclusion,exclusion,exclusion,exclusion,NOUN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
Education,education,Education,education,PROPN,True,False
Access,access,Access,access,PROPN,True,False
to,to,to,to,ADP,True,True
education,education,education,education,NOUN,True,False
has,has,have,have,AUX,True,True
been,been,be,be,AUX,True,True
improving,improving,improve,improve,VERB,True,False
in,in,in,in,ADP,True,True
Ghana,ghana,Ghana,ghana,PROPN,True,False
",",",",",",",",PUNCT,False,False
particularly,particularly,particularly,particularly,ADV,True,False
in,in,in,in,ADP,True,True
meeting,meeting,meet,meet,VERB,True,False
MDGs,mdgs,MDGs,mdgs,PROPN,True,False
in,in,in,in,ADP,True,True
increasing,increasing,increase,increase,VERB,True,False
enrollment,enrollment,enrollment,enrollment,NOUN,True,False
as,as,as,as,ADV,True,True
well,well,well,well,ADV,True,True
as,as,as,as,SCONJ,True,True
achieving,achieving,achieve,achieve,VERB,True,False
gender,gender,gender,gender,NOUN,True,False
parity,parity,parity,parity,NOUN,True,False
in,in,in,in,ADP,True,True
schools,schools,school,school,NOUN,True,False
.,.,.,.,PUNCT,False,False
However,however,however,however,ADV,True,True
",",",",",",",",PUNCT,False,False
progress,progress,progress,progress,VERB,True,False
at,at,at,at,ADP,True,True
all,all,all,all,DET,True,True
levels,levels,level,level,NOUN,True,False
of,of,of,of,ADP,True,True
education,education,education,education,NOUN,True,False
has,has,have,have,AUX,True,True
been,been,be,be,AUX,True,True
less,less,less,less,ADJ,True,True
than,than,than,than,SCONJ,True,True
satisfactory,satisfactory,satisfactory,satisfactory,ADJ,True,False
.,.,.,.,PUNCT,False,False
Regional,regional,regional,regional,ADJ,True,False
disparities,disparities,disparity,disparity,NOUN,True,False
exist,exist,exist,exist,VERB,True,False
in,in,in,in,ADP,True,True
terms,terms,term,term,NOUN,True,False
of,of,of,of,ADP,True,True
access,access,access,access,NOUN,True,False
",",",",",",",",PUNCT,False,False
with,with,with,with,ADP,True,True
the,the,the,the,DET,True,True
Northeast,northeast,Northeast,northeast,PROPN,True,False
region,region,region,region,NOUN,True,False
having,having,have,have,VERB,True,False
the,the,the,the,DET,True,True
poorest,poorest,poor,poor,ADJ,True,False
access,access,access,access,NOUN,True,False
due,due,due,due,ADP,True,True
to,to,to,to,ADP,True,True
geographic,geographic,geographic,geographic,ADJ,True,False
isolation,isolation,isolation,isolation,NOUN,True,False
",",",",",",",",PUNCT,False,False
poverty,poverty,poverty,poverty,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
social,social,social,social,ADJ,True,False
exclusion,exclusion,exclusion,exclusion,NOUN,True,False
.,.,.,.,PUNCT,False,False
Illiteracy,illiteracy,illiteracy,illiteracy,NOUN,True,False
rates,rates,rate,rate,NOUN,True,False
are,are,be,be,AUX,True,True
also,also,also,also,ADV,True,True
highest,highest,high,high,ADJ,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Northern,northern,northern,northern,ADJ,True,False
regions,regions,region,region,NOUN,True,False
.,.,.,.,PUNCT,False,False
These,these,these,these,DET,True,True
are,are,be,be,AUX,True,True
areas,areas,area,area,NOUN,True,False
inhabited,inhabited,inhabit,inhabit,VERB,True,False
by,by,by,by,ADP,True,True
the,the,the,the,DET,True,True
Kassena,kassena,Kassena,kassena,PROPN,True,False
people,people,people,people,NOUN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
Health,health,Health,health,PROPN,True,False
Increasing,increasing,increase,increase,VERB,True,False
geographical,geographical,geographical,geographical,ADJ,True,False
and,and,and,and,CCONJ,True,True
socio,socio,socio,socio,NOUN,True,False
-,-,-,-,PUNCT,False,False
cultural,cultural,cultural,cultural,ADJ,True,False
access,access,access,access,NOUN,True,False
to,to,to,to,ADP,True,True
health,health,health,health,NOUN,True,False
care,care,care,care,NOUN,True,False
services,services,service,service,NOUN,True,False
is,is,be,be,AUX,True,True
a,a,a,a,DET,True,True
major,major,major,major,ADJ,True,False
priority,priority,priority,priority,NOUN,True,False
for,for,for,for,ADP,True,True
the,the,the,the,DET,True,True
health,health,health,health,NOUN,True,False
sector,sector,sector,sector,NOUN,True,False
in,in,in,in,ADP,True,True
Ghana,ghana,Ghana,ghana,PROPN,True,False
.,.,.,.,PUNCT,False,False
Health,health,health,health,NOUN,True,False
indicators,indicators,indicator,indicator,NOUN,True,False
show,show,show,show,VERB,True,True
that,that,that,that,SCONJ,True,True
urban,urban,urban,urban,ADJ,True,False
areas,areas,area,area,NOUN,True,False
enjoy,enjoy,enjoy,enjoy,VERB,True,False
relatively,relatively,relatively,relatively,ADV,True,False
good,good,good,good,ADJ,True,False
access,access,access,access,NOUN,True,False
to,to,to,to,ADP,True,True
health,health,health,health,NOUN,True,False
care,care,care,care,NOUN,True,False
compared,compared,compare,compare,VERB,True,False
with,with,with,with,ADP,True,True
rural,rural,rural,rural,ADJ,True,False
areas,areas,area,area,NOUN,True,False
",",",",",",",",PUNCT,False,False
with,with,with,with,ADP,True,True
the,the,the,the,DET,True,True
remote,remote,remote,remote,ADJ,True,False
Northern,northern,northern,northern,ADJ,True,False
areas,areas,area,area,NOUN,True,False
having,having,have,have,VERB,True,False
the,the,the,the,DET,True,True
worst,worst,bad,bad,ADJ,True,False
access,access,access,access,NOUN,True,False
to,to,to,to,ADP,True,True
health,health,health,health,NOUN,True,False
services,services,service,service,NOUN,True,False
.,.,.,.,PUNCT,False,False
The,the,the,the,DET,True,True
spread,spread,spread,spread,NOUN,True,False
of,of,of,of,ADP,True,True
HIV,hiv,HIV,hiv,PROPN,True,False
/,/,/,/,SYM,False,False
AIDS,aids,AIDS,aids,PROPN,True,False
and,and,and,and,CCONJ,True,True
other,other,other,other,ADJ,True,True
communicable,communicable,communicable,communicable,ADJ,True,False
diseases,diseases,disease,disease,NOUN,True,False
also,also,also,also,ADV,True,True
remains,remains,remain,remain,VERB,True,False
a,a,a,a,DET,True,True
major,major,major,major,ADJ,True,False
concern,concern,concern,concern,NOUN,True,False
.,.,.,.,PUNCT,False,False
Although,although,although,although,SCONJ,True,True
the,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
does,does,do,do,AUX,True,True
not,not,not,not,PART,True,True
explicitly,explicitly,explicitly,explicitly,ADV,True,False
mention,mention,mention,mention,VERB,True,False
the,the,the,the,DET,True,True
health,health,health,health,NOUN,True,False
situation,situation,situation,situation,NOUN,True,False
of,of,of,of,ADP,True,True
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
",",",",",",",",PUNCT,False,False
it,it,-PRON-,-pron-,PRON,True,True
states,states,state,state,VERB,True,False
that,that,that,that,SCONJ,True,True
the,the,the,the,DET,True,True
northern,northern,northern,northern,ADJ,True,False
regions,regions,region,region,NOUN,True,False
have,have,have,have,AUX,True,True
the,the,the,the,DET,True,True
highest,highest,high,high,ADJ,True,False
prevalence,prevalence,prevalence,prevalence,NOUN,True,False
of,of,of,of,ADP,True,True
infant,infant,infant,infant,NOUN,True,False
and,and,and,and,CCONJ,True,True
maternal,maternal,maternal,maternal,ADJ,True,False
mortality,mortality,mortality,mortality,NOUN,True,False
",",",",",",",",PUNCT,False,False
despite,despite,despite,despite,SCONJ,True,False
improvements,improvements,improvement,improvement,NOUN,True,False
in,in,in,in,ADP,True,True
reducing,reducing,reduce,reduce,VERB,True,False
rates,rates,rate,rate,NOUN,True,False
at,at,at,at,ADP,True,True
the,the,the,the,DET,True,True
national,national,national,national,ADJ,True,False
level,level,level,level,NOUN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
studies,studies,study,study,NOUN,True,False
be,be,be,be,AUX,True,True
undertaken,undertaken,undertake,undertake,VERB,True,False
using,using,use,use,VERB,True,True
diIn,diin,diin,diin,ADJ,True,False
response,response,response,response,NOUN,True,False
to,to,to,to,ADP,True,True
meeting,meeting,meet,meet,VERB,True,False
MDG,mdg,MDG,mdg,PROPN,True,False
targets,targets,target,target,NOUN,True,False
in,in,in,in,ADP,True,True
maternal,maternal,maternal,maternal,ADJ,True,False
mortality,mortality,mortality,mortality,NOUN,True,False
",",",",",",",",PUNCT,False,False
the,the,the,the,DET,True,True
Government,government,Government,government,PROPN,True,False
initiated,initiated,initiate,initiate,VERB,True,False
the,the,the,the,DET,True,True
High,high,High,high,PROPN,True,False
Impact,impact,Impact,impact,PROPN,True,False
Rapid,rapid,Rapid,rapid,PROPN,True,False
Delivery,delivery,Delivery,delivery,PROPN,True,False
Approach,approach,Approach,approach,PROPN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
northern,northern,northern,northern,ADJ,True,False
region,region,region,region,NOUN,True,False
",",",",",",",",PUNCT,False,False
with,with,with,with,ADP,True,True
the,the,the,the,DET,True,True
aim,aim,aim,aim,NOUN,True,False
of,of,of,of,ADP,True,True
focusing,focusing,focus,focus,VERB,True,False
on,on,on,on,ADP,True,True
key,key,key,key,ADJ,True,False
interventions,interventions,intervention,intervention,NOUN,True,False
to,to,to,to,PART,True,True
reduce,reduce,reduce,reduce,VERB,True,False
the,the,the,the,DET,True,True
incidence,incidence,incidence,incidence,NOUN,True,False
of,of,of,of,ADP,True,True
mortality,mortality,mortality,mortality,NOUN,True,False
.,.,.,.,PUNCT,False,False
Measures,measures,measure,measure,NOUN,True,False
are,are,be,be,AUX,True,True
also,also,also,also,ADV,True,True
being,being,be,be,AUX,True,True
taken,taken,take,take,VERB,True,False
across,across,across,across,ADP,True,True
the,the,the,the,DET,True,True
country,country,country,country,NOUN,True,False
to,to,to,to,PART,True,True
improve,improve,improve,improve,VERB,True,False
access,access,access,access,NOUN,True,False
to,to,to,to,ADP,True,True
health,health,health,health,NOUN,True,False
services,services,service,service,NOUN,True,False
and,and,and,and,CCONJ,True,True
the,the,the,the,DET,True,True
quality,quality,quality,quality,NOUN,True,False
of,of,of,of,ADP,True,True
health,health,health,health,NOUN,True,False
facilities,facilities,facility,facility,NOUN,True,False
",",",",",",",",PUNCT,False,False
as,as,as,as,ADV,True,True
well,well,well,well,ADV,True,True
as,as,as,as,SCONJ,True,True
increase,increase,increase,increase,VERB,True,False
access,access,access,access,NOUN,True,False
to,to,to,to,ADP,True,True
safe,safe,safe,safe,ADJ,True,False
drinking,drinking,drinking,drinking,NOUN,True,False
water,water,water,water,NOUN,True,False
to,to,to,to,PART,True,True
minimize,minimize,minimize,minimize,VERB,True,False
the,the,the,the,DET,True,True
impact,impact,impact,impact,NOUN,True,False
of,of,of,of,ADP,True,True
water,water,water,water,NOUN,True,False
-,-,-,-,PUNCT,False,False
borne,borne,bear,bear,VERB,True,False
diseases,diseases,disease,disease,NOUN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
Social,social,social,social,ADJ,True,False
structure,structure,structure,structure,NOUN,True,False
The,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
includes,includes,include,include,VERB,True,False
a,a,a,a,DET,True,True
chapter,chapter,chapter,chapter,NOUN,True,False
on,on,on,on,ADP,True,True
the,the,the,the,DET,True,True
cultural,cultural,cultural,cultural,ADJ,True,False
and,and,and,and,CCONJ,True,True
ethnic,ethnic,ethnic,ethnic,ADJ,True,False
structures,structures,structure,structure,NOUN,True,False
of,of,of,of,ADP,True,True
Ghanaian,ghanaian,ghanaian,ghanaian,ADJ,True,False
society,society,society,society,NOUN,True,False
and,and,and,and,CCONJ,True,True
how,how,how,how,ADV,True,True
certain,certain,certain,certain,ADJ,True,False
cultural,cultural,cultural,cultural,ADJ,True,False
and,and,and,and,CCONJ,True,True
religious,religious,religious,religious,ADJ,True,False
practices,practices,practice,practice,NOUN,True,False
",",",",",",",",PUNCT,False,False
traditional,traditional,traditional,traditional,ADJ,True,False
systems,systems,system,system,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
kinship,kinship,kinship,kinship,NOUN,True,False
and,and,and,and,CCONJ,True,True
group,group,group,group,NOUN,True,False
relations,relations,relation,relation,NOUN,True,False
have,have,have,have,AUX,True,True
contributed,contributed,contribute,contribute,VERB,True,False
to,to,to,to,ADP,True,True
social,social,social,social,ADJ,True,False
exclusion,exclusion,exclusion,exclusion,NOUN,True,False
and,and,and,and,CCONJ,True,True
have,have,have,have,AUX,True,True
given,given,give,give,VERB,True,False
rise,rise,rise,rise,NOUN,True,False
to,to,to,to,ADP,True,True
ethnocentrism,ethnocentrism,ethnocentrism,ethnocentrism,NOUN,True,False
.,.,.,.,PUNCT,False,False
Ethnically,ethnically,ethnically,ethnically,ADV,True,False
motivated,motivated,motivated,motivated,ADJ,True,False
violence,violence,violence,violence,NOUN,True,False
and,and,and,and,CCONJ,True,True
crime,crime,crime,crime,NOUN,True,False
as,as,as,as,ADV,True,True
well,well,well,well,ADV,True,True
as,as,as,as,SCONJ,True,True
the,the,the,the,DET,True,True
disempowerment,disempowerment,disempowerment,disempowerment,NOUN,True,False
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
more,more,more,more,ADV,True,True
vulnerable,vulnerable,vulnerable,vulnerable,ADJ,True,False
groups,groups,group,group,NOUN,True,False
and,and,and,and,CCONJ,True,True
other,other,other,other,ADJ,True,True
members,members,member,member,NOUN,True,False
of,of,of,of,ADP,True,True
society,society,society,society,NOUN,True,False
(,(,(,(,PUNCT,False,False
such,such,such,such,ADJ,True,True
as,as,as,as,SCONJ,True,True
women,women,woman,woman,NOUN,True,False
",",",",",",",",PUNCT,False,False
youths,youths,youth,youth,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
the,the,the,the,DET,True,True
elderly,elderly,elderly,elderly,ADJ,True,False
),),),),PUNCT,False,False
have,have,have,have,AUX,True,True
enhanced,enhanced,enhance,enhance,VERB,True,False
marginalization,marginalization,marginalization,marginalization,NOUN,True,False
.,.,.,.,PUNCT,False,False
Among,among,among,among,ADP,True,True
the,the,the,the,DET,True,True
gender,gender,gender,gender,NOUN,True,False
issues,issues,issue,issue,NOUN,True,False
cited,cited,cite,cite,VERB,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
",",",",",",",",PUNCT,False,False
it,it,-PRON-,-pron-,PRON,True,True
provides,provides,provide,provide,VERB,True,False
as,as,as,as,SCONJ,True,True
an,an,an,an,DET,True,True
example,example,example,example,NOUN,True,False
the,the,the,the,DET,True,True
situation,situation,situation,situation,NOUN,True,False
of,of,of,of,ADP,True,True
Kassena,kassena,Kassena,kassena,PROPN,True,False
women,women,woman,woman,NOUN,True,False
who,who,who,who,PRON,True,True
ﬁhave,ﬁhave,ﬁhave,ﬁhave,VERB,True,False
to,to,to,to,PART,True,True
rely,rely,rely,rely,VERB,True,False
on,on,on,on,ADP,True,True
their,their,-PRON-,-pron-,PRON,True,True
husbands,husbands,husband,husband,NOUN,True,False
or,or,or,or,CCONJ,True,True
male,male,male,male,ADJ,True,False
children,children,child,child,NOUN,True,False
to,to,to,to,PART,True,True
obtain,obtain,obtain,obtain,VERB,True,False
access,access,access,access,NOUN,True,False
to,to,to,to,ADP,True,True
critical,critical,critical,critical,ADJ,True,False
resources,resources,resource,resource,NOUN,True,False
such,such,such,such,ADJ,True,True
as,as,as,as,SCONJ,True,True
land,land,land,land,NOUN,True,False
",",",",",",",",PUNCT,False,False
livestock,livestock,livestock,livestock,NOUN,True,False
and,and,and,and,CCONJ,True,True
the,the,the,the,DET,True,True
labour,labour,labour,labour,NOUN,True,False
of,of,of,of,ADP,True,True
extended,extended,extended,extended,ADJ,True,False
family,family,family,family,NOUN,True,False
members.ﬂ20,members.ﬂ20,members.ﬂ20,members.ﬂ20,ADP,False,False
Another,another,another,another,DET,True,True
major,major,major,major,ADJ,True,False
issue,issue,issue,issue,NOUN,True,False
is,is,be,be,AUX,True,True
the,the,the,the,DET,True,True
practice,practice,practice,practice,NOUN,True,False
of,of,of,of,ADP,True,True
female,female,female,female,ADJ,True,False
genital,genital,genital,genital,ADJ,True,False
mutilation,mutilation,mutilation,mutilation,NOUN,True,False
(,(,(,(,PUNCT,False,False
FGM,fgm,fgm,fgm,NOUN,True,False
),),),),PUNCT,False,False
",",",",",",",",PUNCT,False,False
which,which,which,which,PRON,True,True
the,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
cites,cites,cite,cite,VERB,True,False
as,as,as,as,SCONJ,True,True
a,a,a,a,DET,True,True
serious,serious,serious,serious,ADJ,True,True
health,health,health,health,NOUN,True,False
risk,risk,risk,risk,NOUN,True,False
among,among,among,among,ADP,True,True
the,the,the,the,DET,True,True
Kassena,kassena,Kassena,kassena,PROPN,True,False
.,.,.,.,PUNCT,False,False
In,in,in,in,ADP,True,True
many,many,many,many,ADJ,True,True
cases,cases,case,case,NOUN,True,False
",",",",",",",",PUNCT,False,False
FGM,fgm,fgm,fgm,NOUN,True,False
leads,leads,lead,lead,VERB,True,False
to,to,to,to,ADP,True,True
the,the,the,the,DET,True,True
spread,spread,spread,spread,NOUN,True,False
of,of,of,of,ADP,True,True
HIV,hiv,HIV,hiv,PROPN,True,False
/,/,/,/,SYM,False,False
AIDS,aids,AIDS,aids,PROPN,True,False
",",",",",",",",PUNCT,False,False
different,different,different,different,ADJ,True,False
levels,levels,level,level,NOUN,True,False
of,of,of,of,ADP,True,True
disabilities,disabilities,disability,disability,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
deaths,deaths,death,death,NOUN,True,False
.,.,.,.,PUNCT,False,False
The,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
recommends,recommends,recommend,recommend,VERB,True,False
that,that,that,that,SCONJ,True,True
inter,inter,inter,inter,ADJ,True,False
-,-,-,-,ADJ,False,False
ethnic,ethnic,ethnic,ethnic,ADJ,True,False
contact,contact,contact,contact,NOUN,True,False
should,should,should,should,AUX,True,True
be,be,be,be,AUX,True,True
encouraged,encouraged,encourage,encourage,VERB,True,False
in,in,in,in,ADP,True,True
order,order,order,order,NOUN,True,False
to,to,to,to,PART,True,True
increase,increase,increase,increase,VERB,True,False
tolerance,tolerance,tolerance,tolerance,NOUN,True,False
between,between,between,between,ADP,True,True
the,the,the,the,DET,True,True
different,different,different,different,ADJ,True,False
groups,groups,group,group,NOUN,True,False
and,and,and,and,CCONJ,True,True
improve,improve,improve,improve,VERB,True,False
their,their,-PRON-,-pron-,PRON,True,True
understanding,understanding,understanding,understanding,NOUN,True,False
of,of,of,of,ADP,True,True
each,each,each,each,DET,True,True
other,other,other,other,ADJ,True,True
™,™,™,™,PROPN,False,False
s,s,s,s,NOUN,True,False
cultural,cultural,cultural,cultural,ADJ,True,False
practices,practices,practice,practice,NOUN,True,False
and,and,and,and,CCONJ,True,True
traditions,traditions,tradition,tradition,NOUN,True,False
.,.,.,.,PUNCT,False,False
The,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
also,also,also,also,ADV,True,True
recommends,recommends,recommend,recommend,VERB,True,False
that,that,that,that,SCONJ,True,True
those,those,those,those,DET,True,True
practices,practices,practice,practice,NOUN,True,False
that,that,that,that,PRON,True,True
lead,lead,lead,lead,VERB,True,False
to,to,to,to,ADP,True,True
exclusion,exclusion,exclusion,exclusion,NOUN,True,False
should,should,should,should,AUX,True,True
be,be,be,be,AUX,True,True
abolished,abolished,abolish,abolish,VERB,True,False
",",",",",",",",PUNCT,False,False
but,but,but,but,CCONJ,True,True
that,that,that,that,SCONJ,True,True
culturally,culturally,culturally,culturally,ADV,True,False
inclusive,inclusive,inclusive,inclusive,ADJ,True,False
practices,practices,practice,practice,NOUN,True,False
should,should,should,should,AUX,True,True
be,be,be,be,AUX,True,True
maintained,maintained,maintain,maintain,VERB,True,False
and,and,and,and,CCONJ,True,True
enhanced,enhanced,enhance,enhance,VERB,True,False
",",",",",",",",PUNCT,False,False
such,such,such,such,ADJ,True,True
as,as,as,as,SCONJ,True,True
the,the,the,the,DET,True,True
recognition,recognition,recognition,recognition,NOUN,True,False
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
languages,languages,language,language,NOUN,True,False
of,of,of,of,ADP,True,True
small,small,small,small,ADJ,True,False
ethno,ethno,ethno,ethno,ADJ,True,False
-,-,-,-,PUNCT,False,False
linguistic,linguistic,linguistic,linguistic,ADJ,True,False
groups,groups,group,group,NOUN,True,False
.,.,.,.,PUNCT,False,False
  ,  ,  ,  ,SPACE,False,False
Conclusion,conclusion,Conclusion,conclusion,PROPN,True,False
The,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
states,states,state,state,VERB,True,False
that,that,that,that,SCONJ,True,True
despite,despite,despite,despite,SCONJ,True,False
improvements,improvements,improvement,improvement,NOUN,True,False
in,in,in,in,ADP,True,True
human,human,human,human,ADJ,True,False
development,development,development,development,NOUN,True,False
in,in,in,in,ADP,True,True
Ghana,ghana,Ghana,ghana,PROPN,True,False
",",",",",",",",PUNCT,False,False
social,social,social,social,ADJ,True,False
exclusion,exclusion,exclusion,exclusion,NOUN,True,False
persists,persists,persist,persist,VERB,True,False
and,and,and,and,CCONJ,True,True
is,is,be,be,AUX,True,True
particularly,particularly,particularly,particularly,ADV,True,False
affecting,affecting,affect,affect,VERB,True,False
women,women,woman,woman,NOUN,True,False
",",",",",",",",PUNCT,False,False
the,the,the,the,DET,True,True
rural,rural,rural,rural,ADJ,True,False
poor,poor,poor,poor,ADJ,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
socially,socially,socially,socially,ADV,True,False
and,and,and,and,CCONJ,True,True
culturally,culturally,culturally,culturally,ADV,True,False
marginalized,marginalized,marginalize,marginalize,VERB,True,False
groups,groups,group,group,NOUN,True,False
.,.,.,.,PUNCT,False,False
For,for,for,for,ADP,True,True
Ghana,ghana,Ghana,ghana,PROPN,True,False
to,to,to,to,PART,True,True
maintain,maintain,maintain,maintain,VERB,True,False
and,and,and,and,CCONJ,True,True
continue,continue,continue,continue,VERB,True,False
to,to,to,to,PART,True,True
improve,improve,improve,improve,VERB,True,False
human,human,human,human,ADJ,True,False
development,development,development,development,NOUN,True,False
and,and,and,and,CCONJ,True,True
achieve,achieve,achieve,achieve,VERB,True,False
MDG,mdg,MDG,mdg,PROPN,True,False
targets,targets,target,target,NOUN,True,False
",",",",",",",",PUNCT,False,False
efforts,efforts,effort,effort,NOUN,True,False
need,need,need,need,VERB,True,False
to,to,to,to,PART,True,True
be,be,be,be,AUX,True,True
made,made,make,make,VERB,True,True
to,to,to,to,PART,True,True
empower,empower,empower,empower,VERB,True,False
the,the,the,the,DET,True,True
socially,socially,socially,socially,ADV,True,False
excluded,excluded,exclude,exclude,VERB,True,False
and,and,and,and,CCONJ,True,True
encourage,encourage,encourage,encourage,VERB,True,False
them,them,-PRON-,-pron-,PRON,True,True
to,to,to,to,PART,True,True
participate,participate,participate,participate,VERB,True,False
in,in,in,in,ADP,True,True
decision,decision,decision,decision,NOUN,True,False
making,making,make,make,VERB,True,False
that,that,that,that,PRON,True,True
affects,affects,affect,affect,VERB,True,False
their,their,-PRON-,-pron-,PRON,True,True
lives,lives,life,life,NOUN,True,False
.,.,.,.,PUNCT,False,False
Spatial,spatial,spatial,spatial,ADJ,True,False
and,and,and,and,CCONJ,True,True
socio,socio,socio,socio,NOUN,True,False
-,-,-,-,PUNCT,False,False
cultural,cultural,cultural,cultural,ADJ,True,False
barriers,barriers,barrier,barrier,NOUN,True,False
to,to,to,to,ADP,True,True
inclusion,inclusion,inclusion,inclusion,NOUN,True,False
",",",",",",",",PUNCT,False,False
such,such,such,such,ADJ,True,True
as,as,as,as,SCONJ,True,True
geographic,geographic,geographic,geographic,ADJ,True,False
isolation,isolation,isolation,isolation,NOUN,True,False
and,and,and,and,CCONJ,True,True
cultural,cultural,cultural,cultural,ADJ,True,False
discrimination,discrimination,discrimination,discrimination,NOUN,True,False
",",",",",",",",PUNCT,False,False
need,need,need,need,VERB,True,False
to,to,to,to,PART,True,True
be,be,be,be,AUX,True,True
further,further,further,further,ADV,True,True
addressed,addressed,address,address,VERB,True,False
.,.,.,.,PUNCT,False,False
  ,  ,  ,  ,SPACE,False,False
The,the,the,the,DET,True,True
present,present,present,present,ADJ,True,False
Report,report,Report,report,PROPN,True,False
lacks,lacks,lack,lack,VERB,True,False
disaggregated,disaggregated,disaggregate,disaggregate,VERB,True,False
data,data,datum,datum,NOUN,True,False
on,on,on,on,ADP,True,True
the,the,the,the,DET,True,True
various,various,various,various,ADJ,True,True
ethnic,ethnic,ethnic,ethnic,ADJ,True,False
and,and,and,and,CCONJ,True,True
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
groups,groups,group,group,NOUN,True,False
in,in,in,in,ADP,True,True
Ghana,ghana,Ghana,ghana,PROPN,True,False
",",",",",",",",PUNCT,False,False
but,but,but,but,CCONJ,True,True
it,it,-PRON-,-pron-,PRON,True,True
is,is,be,be,AUX,True,True
encouraging,encouraging,encouraging,encouraging,ADJ,True,False
to,to,to,to,PART,True,True
see,see,see,see,VERB,True,True
that,that,that,that,SCONJ,True,True
the,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
is,is,be,be,AUX,True,True
recommending,recommending,recommend,recommend,VERB,True,False
that,that,that,that,SCONJ,True,True
empirical,empirical,empirical,empirical,ADJ,True,False
saggregated,saggregated,saggregated,saggregated,ADJ,True,False
data,data,datum,datum,NOUN,True,False
to,to,to,to,PART,True,True
further,further,further,further,ADV,True,True
explore,explore,explore,explore,VERB,True,False
the,the,the,the,DET,True,True
causes,causes,cause,cause,NOUN,True,False
of,of,of,of,ADP,True,True
regional,regional,regional,regional,ADJ,True,False
disparities,disparities,disparity,disparity,NOUN,True,False
in,in,in,in,ADP,True,True
human,human,human,human,ADJ,True,False
development,development,development,development,NOUN,True,False
and,and,and,and,CCONJ,True,True
the,the,the,the,DET,True,True
persistence,persistence,persistence,persistence,NOUN,True,False
of,of,of,of,ADP,True,True
exclusion,exclusion,exclusion,exclusion,NOUN,True,False
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
more,more,more,more,ADV,True,True
vulnerable,vulnerable,vulnerable,vulnerable,ADJ,True,False
groups,groups,group,group,NOUN,True,False
in,in,in,in,ADP,True,True
Ghana,ghana,Ghana,ghana,PROPN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
