text,text_lower,lemma,lemma_lower,part_of_speech,is_alphabet,is_stopword
rest,rest,rest,rest,NOUN,True,False
of,of,of,of,ADP,True,True
Russia,russia,Russia,russia,PROPN,True,False
in,in,in,in,ADP,True,True
terms,terms,term,term,NOUN,True,False
of,of,of,of,ADP,True,True
development,development,development,development,NOUN,True,False
that,that,that,that,PRON,True,True
it,it,-PRON-,-pron-,PRON,True,True
has,has,have,have,AUX,True,True
",",",",",",",",PUNCT,False,False
at,at,at,at,ADP,True,True
least,least,least,least,ADJ,True,True
in,in,in,in,ADP,True,True
certain,certain,certain,certain,ADJ,True,False
parts,parts,part,part,NOUN,True,False
ﬁbarely,ﬁbarely,ﬁbarely,ﬁbarely,ADV,True,False
emerged,emerged,emerge,emerge,VERB,True,False
from,from,from,from,ADP,True,True
the,the,the,the,DET,True,True
19th,19th,19th,19th,ADJ,False,False
century.ﬂ37,century.ﬂ37,century.ﬂ37,century.ﬂ37,X,False,False
Chronic,chronic,chronic,chronic,ADJ,True,False
poverty,poverty,poverty,poverty,NOUN,True,False
is,is,be,be,AUX,True,True
rife,rife,rife,rife,ADJ,True,False
",",",",",",",",PUNCT,False,False
unemployment,unemployment,unemployment,unemployment,NOUN,True,False
is,is,be,be,AUX,True,True
higher,higher,high,high,ADJ,True,False
than,than,than,than,SCONJ,True,True
the,the,the,the,DET,True,True
national,national,national,national,ADJ,True,False
average,average,average,average,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
housing,housing,housing,housing,NOUN,True,False
issues,issues,issue,issue,NOUN,True,False
continue,continue,continue,continue,VERB,True,False
to,to,to,to,PART,True,True
plague,plague,plague,plague,VERB,True,False
the,the,the,the,DET,True,True
region,region,region,region,NOUN,True,False
.,.,.,.,PUNCT,False,False
Education,education,education,education,NOUN,True,False
On,on,on,on,ADP,True,True
a,a,a,a,DET,True,True
more,more,more,more,ADV,True,True
positive,positive,positive,positive,ADJ,True,False
note,note,note,note,NOUN,True,False
",",",",",",",",PUNCT,False,False
the,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
states,states,state,state,VERB,True,False
that,that,that,that,SCONJ,True,True
Dagestan,dagestan,Dagestan,dagestan,PROPN,True,False
",",",",",",",",PUNCT,False,False
which,which,which,which,PRON,True,True
is,is,be,be,AUX,True,True
home,home,home,home,NOUN,True,False
to,to,to,to,ADP,True,True
many,many,many,many,ADJ,True,True
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
ﬁoutranks,ﬁoutranks,ﬁoutrank,ﬁoutrank,VERB,True,False
many,many,many,many,ADJ,True,True
of,of,of,of,ADP,True,True
Russia,russia,Russia,russia,PROPN,True,False
™,™,™,™,PROPN,False,False
s,s,s,s,NOUN,True,False
major,major,major,major,ADJ,True,False
cities,cities,city,city,NOUN,True,False
by,by,by,by,ADP,True,True
numbers,numbers,number,number,NOUN,True,False
of,of,of,of,ADP,True,True
young,young,young,young,ADJ,True,False
people,people,people,people,NOUN,True,False
in,in,in,in,ADP,True,True
"education,ﬂ","education,ﬂ","education,ﬂ","education,ﬂ",PROPN,False,False
with,with,with,with,ADP,True,True
"415,664","415,664","415,664","415,664",NUM,False,False
students,students,student,student,NOUN,True,False
enrolled,enrolled,enrol,enrol,VERB,True,False
in,in,in,in,ADP,True,True
"1,664","1,664","1,664","1,664",NUM,False,False
educational,educational,educational,educational,ADJ,True,False
institutions,institutions,institution,institution,NOUN,True,False
",",",",",",",",PUNCT,False,False
due,due,due,due,ADP,True,True
to,to,to,to,ADP,True,True
the,the,the,the,DET,True,True
government,government,government,government,NOUN,True,False
-,-,-,-,PUNCT,False,False
subsidized,subsidized,subsidize,subsidize,VERB,True,False
education,education,education,education,NOUN,True,False
program.38,program.38,program.38,program.38,X,False,False
The,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
",",",",",",",",PUNCT,False,False
however,however,however,however,ADV,True,True
",",",",",",",",PUNCT,False,False
does,does,do,do,AUX,True,True
not,not,not,not,PART,True,True
mention,mention,mention,mention,VERB,True,False
if,if,if,if,SCONJ,True,True
the,the,the,the,DET,True,True
program,program,program,program,NOUN,True,False
benefits,benefits,benefit,benefit,VERB,True,False
the,the,the,the,DET,True,True
several,several,several,several,ADJ,True,True
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
children,children,child,child,NOUN,True,False
living,living,live,live,VERB,True,False
in,in,in,in,ADP,True,True
this,this,this,this,DET,True,True
region,region,region,region,NOUN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
Gender,gender,gender,gender,NOUN,True,False
parity,parity,parity,parity,NOUN,True,False
In,in,in,in,ADP,True,True
Komi,komi,Komi,komi,PROPN,True,False
there,there,there,there,PRON,True,True
is,is,be,be,AUX,True,True
a,a,a,a,DET,True,True
huge,huge,huge,huge,ADJ,True,False
gap,gap,gap,gap,NOUN,True,False
in,in,in,in,ADP,True,True
salaries,salaries,salary,salary,NOUN,True,False
between,between,between,between,ADP,True,True
women,women,woman,woman,NOUN,True,False
and,and,and,and,CCONJ,True,True
men,men,man,man,NOUN,True,False
across,across,across,across,ADP,True,True
various,various,various,various,ADJ,True,True
sectors,sectors,sector,sector,NOUN,True,False
.,.,.,.,PUNCT,False,False
This,this,this,this,DET,True,True
trend,trend,trend,trend,NOUN,True,False
does,does,do,do,AUX,True,True
not,not,not,not,PART,True,True
seem,seem,seem,seem,VERB,True,True
to,to,to,to,PART,True,True
be,be,be,be,AUX,True,True
abating,abating,abate,abate,VERB,True,False
.,.,.,.,PUNCT,False,False
Women,women,woman,woman,NOUN,True,False
",",",",",",",",PUNCT,False,False
for,for,for,for,ADP,True,True
example,example,example,example,NOUN,True,False
",",",",",",",",PUNCT,False,False
account,account,account,account,VERB,True,False
for,for,for,for,ADP,True,True
over,over,over,over,ADP,True,True
80,80,80,80,NUM,False,False
%,%,%,%,NOUN,False,False
of,of,of,of,ADP,True,True
low,low,low,low,ADJ,True,False
paid,paid,pay,pay,VERB,True,False
employees,employees,employee,employee,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
public,public,public,public,ADJ,True,False
sector,sector,sector,sector,NOUN,True,False
.,.,.,.,PUNCT,False,False
Many,many,many,many,ADJ,True,True
organizations,organizations,organization,organization,NOUN,True,False
have,have,have,have,AUX,True,True
been,been,be,be,AUX,True,True
set,set,set,set,VERB,True,False
up,up,up,up,ADP,True,True
in,in,in,in,ADP,True,True
order,order,order,order,NOUN,True,False
to,to,to,to,PART,True,True
help,help,help,help,VERB,True,False
women,women,woman,woman,NOUN,True,False
achieve,achieve,achieve,achieve,VERB,True,False
gender,gender,gender,gender,NOUN,True,False
equality,equality,equality,equality,NOUN,True,False
",",",",",",",",PUNCT,False,False
such,such,such,such,ADJ,True,True
as,as,as,as,SCONJ,True,True
the,the,the,the,DET,True,True
Komi,komi,Komi,komi,PROPN,True,False
Republic,republic,Republic,republic,PROPN,True,False
Women,women,Women,women,PROPN,True,False
™,™,™,™,PROPN,False,False
s,s,s,s,PROPN,True,False
Union,union,Union,union,PROPN,True,False
and,and,and,and,CCONJ,True,True
the,the,the,the,DET,True,True
Women,women,Women,women,PROPN,True,False
™,™,™,™,PROPN,False,False
s,s,s,s,PROPN,True,False
Chamber,chamber,Chamber,chamber,PROPN,True,False
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
Komi,komi,Komi,komi,PROPN,True,False
Republic,republic,Republic,republic,PROPN,True,False
.,.,.,.,PUNCT,False,False
The,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
also,also,also,also,ADV,True,True
mentions,mentions,mention,mention,VERB,True,False
that,that,that,that,SCONJ,True,True
there,there,there,there,PRON,True,True
is,is,be,be,AUX,True,True
now,now,now,now,ADV,True,True
an,an,an,an,DET,True,True
nder,nder,nder,nder,PROPN,True,False
inequality,inequality,inequality,inequality,NOUN,True,False
among,among,among,among,ADP,True,True
minority,minority,minority,minority,NOUN,True,False
groups,groups,group,group,NOUN,True,False
:,:,:,:,PUNCT,False,False
the,the,the,the,DET,True,True
Komi,komi,Komi,komi,PROPN,True,False
Union,union,Union,union,PROPN,True,False
of,of,of,of,ADP,True,True
Women,women,Women,women,PROPN,True,False
from,from,from,from,ADP,True,True
Indigenous,indigenous,Indigenous,indigenous,PROPN,True,False
Ethnic,ethnic,Ethnic,ethnic,PROPN,True,False
Groups,groups,Groups,groups,PROPN,True,False
.,.,.,.,PUNCT,False,False
Despite,despite,despite,despite,SCONJ,True,False
these,these,these,these,DET,True,True
encouraging,encouraging,encourage,encourage,VERB,True,False
development,development,development,development,NOUN,True,False
opportunities,opportunities,opportunity,opportunity,NOUN,True,False
for,for,for,for,ADP,True,True
women,women,woman,woman,NOUN,True,False
",",",",",",",",PUNCT,False,False
gender,gender,gender,gender,NOUN,True,False
equality,equality,equality,equality,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Republic,republic,Republic,republic,PROPN,True,False
remains,remains,remain,remain,VERB,True,False
far,far,far,far,ADV,True,False
from,from,from,from,ADP,True,True
realization,realization,realization,realization,NOUN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
Health,health,Health,health,PROPN,True,False
The,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
alarmingly,alarmingly,alarmingly,alarmingly,ADV,True,False
states,states,state,state,VERB,True,False
that,that,that,that,SCONJ,True,True
over,over,over,over,ADP,True,True
a,a,a,a,DET,True,True
third,third,third,third,NOUN,True,True
of,of,of,of,ADP,True,True
children,children,child,child,NOUN,True,False
born,born,bear,bear,VERB,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Komi,komi,Komi,komi,PROPN,True,False
district,district,district,district,NOUN,True,False
are,are,be,be,AUX,True,True
born,born,bear,bear,VERB,True,False
ill,ill,ill,ill,ADV,True,False
",",",",",",",",PUNCT,False,False
despite,despite,despite,despite,SCONJ,True,False
the,the,the,the,DET,True,True
fact,fact,fact,fact,NOUN,True,False
that,that,that,that,SCONJ,True,True
infant,infant,infant,infant,NOUN,True,False
mortality,mortality,mortality,mortality,NOUN,True,False
indicators,indicators,indicator,indicator,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Republic,republic,Republic,republic,PROPN,True,False
are,are,be,be,AUX,True,True
better,better,well,well,ADJ,True,False
than,than,than,than,SCONJ,True,True
the,the,the,the,DET,True,True
national,national,national,national,ADJ,True,False
average,average,average,average,NOUN,True,False
.,.,.,.,PUNCT,False,False
Furthermore,furthermore,furthermore,furthermore,ADV,True,False
",",",",",",",",PUNCT,False,False
child,child,child,child,NOUN,True,False
mortality,mortality,mortality,mortality,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Nenets,nenets,Nenets,nenets,PROPN,True,False
district,district,district,district,NOUN,True,False
is,is,be,be,AUX,True,True
up,up,up,up,ADP,True,True
to,to,to,to,PART,True,True
1.8,1.8,1.8,1.8,NUM,False,False
times,times,time,time,NOUN,True,False
higher,higher,high,high,ADJ,True,False
than,than,than,than,SCONJ,True,True
the,the,the,the,DET,True,True
national,national,national,national,ADJ,True,False
average,average,average,average,NOUN,True,False
.,.,.,.,PUNCT,False,False
These,these,these,these,DET,True,True
high,high,high,high,ADJ,True,False
mortality,mortality,mortality,mortality,NOUN,True,False
rates,rates,rate,rate,NOUN,True,False
are,are,be,be,AUX,True,True
attributed,attributed,attribute,attribute,VERB,True,False
to,to,to,to,ADP,True,True
harsh,harsh,harsh,harsh,ADJ,True,False
climatic,climatic,climatic,climatic,ADJ,True,False
conditions,conditions,condition,condition,NOUN,True,False
as,as,as,as,ADV,True,True
well,well,well,well,ADV,True,True
as,as,as,as,SCONJ,True,True
ﬁhigh,ﬁhigh,ﬁhigh,ﬁhigh,PROPN,True,False
child,child,child,child,NOUN,True,False
mortality,mortality,mortality,mortality,NOUN,True,False
among,among,among,among,ADP,True,True
small,small,small,small,ADJ,True,False
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
ethnic,ethnic,ethnic,ethnic,ADJ,True,False
groups.ﬂ39,groups.ﬂ39,groups.ﬂ39,groups.ﬂ39,PUNCT,False,False
The,the,the,the,DET,True,True
report,report,report,report,NOUN,True,False
cites,cites,cite,cite,VERB,True,False
limited,limited,limited,limited,ADJ,True,False
access,access,access,access,NOUN,True,False
to,to,to,to,ADP,True,True
medical,medical,medical,medical,ADJ,True,False
services,services,service,service,NOUN,True,False
in,in,in,in,ADP,True,True
remote,remote,remote,remote,ADJ,True,False
villages,villages,village,village,NOUN,True,False
and,and,and,and,CCONJ,True,True
alcoholism,alcoholism,alcoholism,alcoholism,NOUN,True,False
as,as,as,as,SCONJ,True,True
reasons,reasons,reason,reason,NOUN,True,False
.,.,.,.,PUNCT,False,False
The,the,the,the,DET,True,True
Khanty,khanty,Khanty,khanty,PROPN,True,False
-,-,-,-,PUNCT,False,False
Mansi,mansi,Mansi,mansi,PROPN,True,False
region,region,region,region,NOUN,True,False
has,has,have,have,AUX,True,True
managed,managed,manage,manage,VERB,True,False
to,to,to,to,PART,True,True
reduce,reduce,reduce,reduce,VERB,True,False
infant,infant,infant,infant,NOUN,True,False
mortality,mortality,mortality,mortality,NOUN,True,False
to,to,to,to,ADP,True,True
Western,western,western,western,ADJ,True,False
European,european,european,european,ADJ,True,False
levels,levels,level,level,NOUN,True,False
.,.,.,.,PUNCT,False,False
This,this,this,this,DET,True,True
astonishing,astonishing,astonishing,astonishing,ADJ,True,False
achievement,achievement,achievement,achievement,NOUN,True,False
is,is,be,be,AUX,True,True
based,based,base,base,VERB,True,False
on,on,on,on,ADP,True,True
an,an,an,an,DET,True,True
early,early,early,early,ADJ,True,False
diagnosis,diagnosis,diagnosis,diagnosis,NOUN,True,False
system,system,system,system,NOUN,True,False
as,as,as,as,ADV,True,True
well,well,well,well,ADV,True,True
as,as,as,as,SCONJ,True,True
well,well,well,well,ADV,True,True
-,-,-,-,PUNCT,False,False
equipped,equipped,equip,equip,VERB,True,False
health,health,health,health,NOUN,True,False
facilities,facilities,facility,facility,NOUN,True,False
.,.,.,.,PUNCT,False,False
This,this,this,this,DET,True,True
is,is,be,be,AUX,True,True
highly,highly,highly,highly,ADV,True,False
encouraging,encouraging,encouraging,encouraging,ADJ,True,False
given,given,give,give,VERB,True,False
the,the,the,the,DET,True,True
high,high,high,high,ADJ,True,False
density,density,density,density,NOUN,True,False
of,of,of,of,ADP,True,True
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
populations,populations,population,population,NOUN,True,False
living,living,live,live,VERB,True,False
there,there,there,there,ADV,True,True
",",",",",",",",PUNCT,False,False
although,although,although,although,SCONJ,True,True
no,no,no,no,DET,True,True
specific,specific,specific,specific,ADJ,True,False
mention,mention,mention,mention,NOUN,True,False
is,is,be,be,AUX,True,True
made,made,make,make,VERB,True,True
about,about,about,about,ADP,True,True
them,them,-PRON-,-pron-,PRON,True,True
in,in,in,in,ADP,True,True
this,this,this,this,DET,True,True
section,section,section,section,NOUN,True,False
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
The,the,the,the,DET,True,True
Komi,komi,Komi,komi,PROPN,True,False
region,region,region,region,NOUN,True,False
has,has,have,have,AUX,True,True
implemented,implemented,implement,implement,VERB,True,False
a,a,a,a,DET,True,True
series,series,series,series,NOUN,True,False
of,of,of,of,ADP,True,True
new,new,new,new,ADJ,True,False
measures,measures,measure,measure,NOUN,True,False
to,to,to,to,PART,True,True
improve,improve,improve,improve,VERB,True,False
maternal,maternal,maternal,maternal,ADJ,True,False
health,health,health,health,NOUN,True,False
.,.,.,.,PUNCT,False,False
Women,women,woman,woman,NOUN,True,False
with,with,with,with,ADP,True,True
medium-,medium-,medium-,medium-,NOUN,False,False
or,or,or,or,CCONJ,True,True
high,high,high,high,ADJ,True,False
-,-,-,-,PUNCT,False,False
risk,risk,risk,risk,NOUN,True,False
pregnancies,pregnancies,pregnancy,pregnancy,NOUN,True,False
are,are,be,be,AUX,True,True
sent,sent,send,send,VERB,True,False
to,to,to,to,ADP,True,True
the,the,the,the,DET,True,True
Republic,republic,Republic,republic,PROPN,True,False
™,™,™,™,PROPN,False,False
s,s,s,s,PART,True,False
main,main,main,main,ADJ,True,False
hospitals,hospitals,hospital,hospital,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
consulting,consulting,consulting,consulting,NOUN,True,False
departments,departments,department,department,NOUN,True,False
have,have,have,have,AUX,True,True
been,been,be,be,AUX,True,True
set,set,set,set,VERB,True,False
up,up,up,up,ADP,True,True
to,to,to,to,PART,True,True
provide,provide,provide,provide,VERB,True,False
monitoring,monitoring,monitoring,monitoring,NOUN,True,False
and,and,and,and,CCONJ,True,True
emergency,emergency,emergency,emergency,NOUN,True,False
treatment,treatment,treatment,treatment,NOUN,True,False
particularly,particularly,particularly,particularly,ADV,True,False
for,for,for,for,ADP,True,True
people,people,people,people,NOUN,True,False
from,from,from,from,ADP,True,True
rural,rural,rural,rural,ADJ,True,False
areas,areas,area,area,NOUN,True,False
.,.,.,.,PUNCT,False,False
This,this,this,this,DET,True,True
trend,trend,trend,trend,NOUN,True,False
is,is,be,be,AUX,True,True
very,very,very,very,ADV,True,True
positive,positive,positive,positive,ADJ,True,False
",",",",",",",",PUNCT,False,False
as,as,as,as,SCONJ,True,True
these,these,these,these,DET,True,True
are,are,be,be,AUX,True,True
areas,areas,area,area,NOUN,True,False
populated,populated,populate,populate,VERB,True,False
with,with,with,with,ADP,True,True
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
.,.,.,.,PUNCT,False,False
  ,  ,  ,  ,SPACE,False,False
Environmental,environmental,environmental,environmental,ADJ,True,False
sustainability,sustainability,sustainability,sustainability,NOUN,True,False
 , , , ,SPACE,False,False
According,according,accord,accord,VERB,True,False
to,to,to,to,ADP,True,True
the,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
",",",",",",",",PUNCT,False,False
Russia,russia,Russia,russia,PROPN,True,False
experiences,experiences,experience,experience,VERB,True,False
very,very,very,very,ADV,True,True
serious,serious,serious,serious,ADJ,True,True
environmental,environmental,environmental,environmental,ADJ,True,False
issues,issues,issue,issue,NOUN,True,False
across,across,across,across,ADP,True,True
the,the,the,the,DET,True,True
country,country,country,country,NOUN,True,False
.,.,.,.,PUNCT,False,False
These,these,these,these,DET,True,True
problems,problems,problem,problem,NOUN,True,False
are,are,be,be,AUX,True,True
largely,largely,largely,largely,ADV,True,False
due,due,due,due,ADJ,True,True
to,to,to,to,ADP,True,True
the,the,the,the,DET,True,True
legacy,legacy,legacy,legacy,NOUN,True,False
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
Soviet,soviet,soviet,soviet,ADJ,True,False
industrialization,industrialization,industrialization,industrialization,NOUN,True,False
ﬁwhen,ﬁwhen,ﬁwhen,ﬁwhen,PROPN,True,False
cities,cities,city,city,NOUN,True,False
were,were,be,be,AUX,True,True
built,built,build,build,VERB,True,False
around,around,around,around,ADP,True,True
or,or,or,or,CCONJ,True,True
near,near,near,near,SCONJ,True,False
large,large,large,large,ADJ,True,False
plants,plants,plant,plant,NOUN,True,False
and,and,and,and,CCONJ,True,True
factories,factories,factory,factory,NOUN,True,False
with,with,with,with,ADP,True,True
little,little,little,little,ADJ,True,False
regard,regard,regard,regard,NOUN,True,False
for,for,for,for,ADP,True,True
the,the,the,the,DET,True,True
environment,environment,environment,environment,NOUN,True,False
and,and,and,and,CCONJ,True,True
without,without,without,without,ADP,True,True
creating,creating,create,create,VERB,True,False
adequate,adequate,adequate,adequate,ADJ,True,False
buffer,buffer,buffer,buffer,NOUN,True,False
zones.ﬂ40,zones.ﬂ40,zones.ﬂ40,zones.ﬂ40,PROPN,False,False
Even,even,even,even,ADV,True,True
today,today,today,today,NOUN,True,False
",",",",",",",",PUNCT,False,False
environmental,environmental,environmental,environmental,ADJ,True,False
stability,stability,stability,stability,NOUN,True,False
is,is,be,be,AUX,True,True
still,still,still,still,ADV,True,True
not,not,not,not,PART,True,True
seen,seen,see,see,VERB,True,False
as,as,as,as,SCONJ,True,True
a,a,a,a,DET,True,True
major,major,major,major,ADJ,True,False
priority,priority,priority,priority,NOUN,True,False
",",",",",",",",PUNCT,False,False
as,as,as,as,SCONJ,True,True
it,it,-PRON-,-pron-,PRON,True,True
takes,takes,take,take,VERB,True,False
its,its,-PRON-,-pron-,PRON,True,True
place,place,place,place,NOUN,True,False
behind,behind,behind,behind,ADP,True,True
economic,economic,economic,economic,ADJ,True,False
development,development,development,development,NOUN,True,False
.,.,.,.,PUNCT,False,False
Russia,russia,Russia,russia,PROPN,True,False
™,™,™,™,PROPN,False,False
s,s,s,s,PART,True,False
most,most,most,most,ADV,True,True
pressing,pressing,press,press,VERB,True,False
ecological,ecological,ecological,ecological,ADJ,True,False
problem,problem,problem,problem,NOUN,True,False
is,is,be,be,AUX,True,True
water,water,water,water,NOUN,True,False
pollution,pollution,pollution,pollution,NOUN,True,False
and,and,and,and,CCONJ,True,True
water,water,water,water,NOUN,True,False
shortages,shortages,shortage,shortage,NOUN,True,False
",",",",",",",",PUNCT,False,False
as,as,as,as,ADV,True,True
well,well,well,well,ADV,True,True
as,as,as,as,SCONJ,True,True
lack,lack,lack,lack,NOUN,True,False
of,of,of,of,ADP,True,True
proper,proper,proper,proper,ADJ,True,False
waste,waste,waste,waste,NOUN,True,False
management,management,management,management,NOUN,True,False
.,.,.,.,PUNCT,False,False
Another,another,another,another,DET,True,True
serious,serious,serious,serious,ADJ,True,True
issue,issue,issue,issue,NOUN,True,False
is,is,be,be,AUX,True,True
severe,severe,severe,severe,ADJ,True,False
metallurgic,metallurgic,metallurgic,metallurgic,ADJ,True,False
pollution,pollution,pollution,pollution,NOUN,True,False
from,from,from,from,ADP,True,True
Soviet,soviet,soviet,soviet,ADJ,True,False
era,era,era,era,NOUN,True,False
industrial,industrial,industrial,industrial,ADJ,True,False
plants,plants,plant,plant,NOUN,True,False
and,and,and,and,CCONJ,True,True
mining,mining,mining,mining,NOUN,True,False
areas,areas,area,area,NOUN,True,False
.,.,.,.,PUNCT,False,False
This,this,this,this,DET,True,True
contaminates,contaminates,contaminate,contaminate,VERB,True,False
ground,ground,ground,ground,NOUN,True,False
water,water,water,water,NOUN,True,False
and,and,and,and,CCONJ,True,True
pollutes,pollutes,pollute,pollute,VERB,True,False
the,the,the,the,DET,True,True
air,air,air,air,NOUN,True,False
.,.,.,.,PUNCT,False,False
Dagestan,dagestan,Dagestan,dagestan,PROPN,True,False
™,™,™,™,PROPN,False,False
s,s,s,s,PART,True,False
environmental,environmental,environmental,environmental,ADJ,True,False
state,state,state,state,NOUN,True,False
",",",",",",",",PUNCT,False,False
for,for,for,for,ADP,True,True
example,example,example,example,NOUN,True,False
",",",",",",",",PUNCT,False,False
is,is,be,be,AUX,True,True
poor,poor,poor,poor,ADJ,True,False
",",",",",",",",PUNCT,False,False
due,due,due,due,ADP,True,True
to,to,to,to,ADP,True,True
pollution,pollution,pollution,pollution,NOUN,True,False
by,by,by,by,ADP,True,True
harmful,harmful,harmful,harmful,ADJ,True,False
toxic,toxic,toxic,toxic,ADJ,True,False
and,and,and,and,CCONJ,True,True
biological,biological,biological,biological,ADJ,True,False
waste,waste,waste,waste,NOUN,True,False
.,.,.,.,PUNCT,False,False
Traditional,traditional,traditional,traditional,ADJ,True,False
energy,energy,energy,energy,NOUN,True,False
sources,sources,source,source,NOUN,True,False
and,and,and,and,CCONJ,True,True
raw,raw,raw,raw,ADJ,True,False
materials,materials,material,material,NOUN,True,False
are,are,be,be,AUX,True,True
being,being,be,be,AUX,True,True
depleted,depleted,deplete,deplete,VERB,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
the,the,the,the,DET,True,True
natural,natural,natural,natural,ADJ,True,False
balance,balance,balance,balance,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
environment,environment,environment,environment,NOUN,True,False
has,has,have,have,AUX,True,True
not,not,not,not,PART,True,True
been,been,be,be,AUX,True,True
respected,respected,respect,respect,VERB,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
Depletion,depletion,depletion,depletion,NOUN,True,False
and,and,and,and,CCONJ,True,True
degradation,degradation,degradation,degradation,NOUN,True,False
of,of,of,of,ADP,True,True
natural,natural,natural,natural,ADJ,True,False
resources,resources,resource,resource,NOUN,True,False
especially,especially,especially,especially,ADV,True,False
affect,affect,affect,affect,VERB,True,False
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
and,and,and,and,CCONJ,True,True
others,others,other,other,NOUN,True,True
who,who,who,who,PRON,True,True
depend,depend,depend,depend,VERB,True,False
on,on,on,on,ADP,True,True
these,these,these,these,DET,True,True
resources,resources,resource,resource,NOUN,True,False
for,for,for,for,ADP,True,True
subsistence,subsistence,subsistence,subsistence,NOUN,True,False
or,or,or,or,CCONJ,True,True
livelihood,livelihood,livelihood,livelihood,NOUN,True,False
.,.,.,.,PUNCT,False,False
The,the,the,the,DET,True,True
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
in,in,in,in,ADP,True,True
Yakutia,yakutia,Yakutia,yakutia,PROPN,True,False
",",",",",",",",PUNCT,False,False
for,for,for,for,ADP,True,True
example,example,example,example,NOUN,True,False
",",",",",",",",PUNCT,False,False
have,have,have,have,AUX,True,True
always,always,always,always,ADV,True,True
depended,depended,depend,depend,VERB,True,False
on,on,on,on,ADP,True,True
hunting,hunting,hunting,hunting,NOUN,True,False
",",",",",",",",PUNCT,False,False
fishing,fishing,fishing,fishing,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
reindeer,reindeer,reindeer,reindeer,NOUN,True,False
breeding,breeding,breeding,breeding,NOUN,True,False
.,.,.,.,PUNCT,False,False
The,the,the,the,DET,True,True
period,period,period,period,NOUN,True,False
since,since,since,since,SCONJ,True,True
the,the,the,the,DET,True,True
break,break,break,break,NOUN,True,False
-,-,-,-,PUNCT,False,False
up,up,up,up,NOUN,True,True
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
USSR,ussr,USSR,ussr,PROPN,True,False
has,has,have,have,AUX,True,True
brought,brought,bring,bring,VERB,True,False
a,a,a,a,DET,True,True
crisis,crisis,crisis,crisis,NOUN,True,False
",",",",",",",",PUNCT,False,False
as,as,as,as,SCONJ,True,True
captive,captive,captive,captive,ADJ,True,False
reindeer,reindeer,reindeer,reindeer,NOUN,True,False
herds,herds,herd,herd,NOUN,True,False
and,and,and,and,CCONJ,True,True
wild,wild,wild,wild,ADJ,True,False
reindeer,reindeer,reindeer,reindeer,NOUN,True,False
have,have,have,have,AUX,True,True
been,been,be,be,AUX,True,True
slaughtered,slaughtered,slaughter,slaughter,VERB,True,False
and,and,and,and,CCONJ,True,True
fisheries,fisheries,fishery,fishery,NOUN,True,False
have,have,have,have,AUX,True,True
been,been,be,be,AUX,True,True
depleted,depleted,deplete,deplete,VERB,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
The,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
states,states,state,state,VERB,True,False
that,that,that,that,SCONJ,True,True
Russia,russia,Russia,russia,PROPN,True,False
is,is,be,be,AUX,True,True
fully,fully,fully,fully,ADV,True,False
aware,aware,aware,aware,ADJ,True,False
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
need,need,need,need,NOUN,True,False
for,for,for,for,ADP,True,True
