text,text_lower,lemma,lemma_lower,part_of_speech,is_alphabet,is_stopword
ways,ways,way,way,NOUN,True,False
of,of,of,of,ADP,True,True
doing,doing,do,do,VERB,True,True
business,business,business,business,NOUN,True,False
to,to,to,to,PART,True,True
prevent,prevent,prevent,prevent,VERB,True,False
marginalization,marginalization,marginalization,marginalization,NOUN,True,False
.,.,.,.,PUNCT,False,False
This,this,this,this,DET,True,True
could,could,could,could,AUX,True,True
mean,mean,mean,mean,VERB,True,False
alienating,alienating,alienating,alienating,ADJ,True,False
and,and,and,and,CCONJ,True,True
further,further,further,further,ADV,True,True
marginalizing,marginalizing,marginalize,marginalize,VERB,True,False
groups,groups,group,group,NOUN,True,False
",",",",",",",",PUNCT,False,False
particularly,particularly,particularly,particularly,ADV,True,False
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
",",",",",",",",PUNCT,False,False
who,who,who,who,PRON,True,True
choose,choose,choose,choose,VERB,True,False
to,to,to,to,PART,True,True
retain,retain,retain,retain,VERB,True,False
their,their,-PRON-,-pron-,PRON,True,True
traditional,traditional,traditional,traditional,ADJ,True,False
means,means,mean,mean,NOUN,True,False
of,of,of,of,ADP,True,True
subsistence,subsistence,subsistence,subsistence,NOUN,True,False
and,and,and,and,CCONJ,True,True
livelihood,livelihood,livelihood,livelihood,NOUN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
The,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
does,does,do,do,AUX,True,True
address,address,address,address,VERB,True,False
the,the,the,the,DET,True,True
negative,negative,negative,negative,ADJ,True,False
impacts,impacts,impact,impact,NOUN,True,False
of,of,of,of,ADP,True,True
social,social,social,social,ADJ,True,False
exclusion,exclusion,exclusion,exclusion,NOUN,True,False
and,and,and,and,CCONJ,True,True
marginalization,marginalization,marginalization,marginalization,NOUN,True,False
",",",",",",",",PUNCT,False,False
stating,stating,state,state,VERB,True,False
that,that,that,that,SCONJ,True,True
the,the,the,the,DET,True,True
Niger,niger,Niger,niger,PROPN,True,False
Delta,delta,Delta,delta,PROPN,True,False
has,has,have,have,AUX,True,True
experienced,experienced,experience,experience,VERB,True,False
isolation,isolation,isolation,isolation,NOUN,True,False
from,from,from,from,ADP,True,True
the,the,the,the,DET,True,True
rest,rest,rest,rest,NOUN,True,False
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
country,country,country,country,NOUN,True,False
™,™,™,™,PROPN,False,False
s,s,s,s,NOUN,True,False
development,development,development,development,NOUN,True,False
process,process,process,process,NOUN,True,False
.,.,.,.,PUNCT,False,False
Even,even,even,even,ADV,True,True
within,within,within,within,ADP,True,True
the,the,the,the,DET,True,True
Delta,delta,Delta,delta,PROPN,True,False
",",",",",",",",PUNCT,False,False
some,some,some,some,DET,True,True
groups,groups,group,group,NOUN,True,False
have,have,have,have,AUX,True,True
been,been,be,be,AUX,True,True
further,further,further,further,ADV,True,True
marginalized,marginalized,marginalize,marginalize,VERB,True,False
",",",",",",",",PUNCT,False,False
including,including,include,include,VERB,True,False
women,women,woman,woman,NOUN,True,False
and,and,and,and,CCONJ,True,True
youth,youth,youth,youth,NOUN,True,False
.,.,.,.,PUNCT,False,False
They,they,-PRON-,-pron-,PRON,True,True
experience,experience,experience,experience,VERB,True,False
few,few,few,few,ADJ,True,True
development,development,development,development,NOUN,True,False
opportunities,opportunities,opportunity,opportunity,NOUN,True,False
and,and,and,and,CCONJ,True,True
minimal,minimal,minimal,minimal,ADJ,True,False
health,health,health,health,NOUN,True,False
",",",",",",",",PUNCT,False,False
education,education,education,education,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
social,social,social,social,ADJ,True,False
benefits,benefits,benefit,benefit,NOUN,True,False
.,.,.,.,PUNCT,False,False
The,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
recommends,recommends,recommend,recommend,VERB,True,False
that,that,that,that,SCONJ,True,True
in,in,in,in,ADP,True,True
order,order,order,order,NOUN,True,False
to,to,to,to,PART,True,True
remove,remove,remove,remove,VERB,True,False
barriers,barriers,barrier,barrier,NOUN,True,False
to,to,to,to,ADP,True,True
social,social,social,social,ADJ,True,False
inclusion,inclusion,inclusion,inclusion,NOUN,True,False
",",",",",",",",PUNCT,False,False
it,it,-PRON-,-pron-,PRON,True,True
is,is,be,be,AUX,True,True
necessary,necessary,necessary,necessary,ADJ,True,False
to,to,to,to,PART,True,True
improve,improve,improve,improve,VERB,True,False
equitable,equitable,equitable,equitable,ADJ,True,False
access,access,access,access,NOUN,True,False
to,to,to,to,ADP,True,True
key,key,key,key,ADJ,True,False
resources,resources,resource,resource,NOUN,True,False
",",",",",",",",PUNCT,False,False
to,to,to,to,PART,True,True
empower,empower,empower,empower,VERB,True,False
socially,socially,socially,socially,ADV,True,False
marginalized,marginalized,marginalize,marginalize,VERB,True,False
groups,groups,group,group,NOUN,True,False
(,(,(,(,PUNCT,False,False
including,including,include,include,VERB,True,False
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
),),),),PUNCT,False,False
by,by,by,by,ADP,True,True
developing,developing,develop,develop,VERB,True,False
local,local,local,local,ADJ,True,False
capacities,capacities,capacity,capacity,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
to,to,to,to,PART,True,True
adopt,adopt,adopt,adopt,VERB,True,False
a,a,a,a,DET,True,True
participatory,participatory,participatory,participatory,ADJ,True,False
approach,approach,approach,approach,NOUN,True,False
to,to,to,to,ADP,True,True
planning,planning,planning,planning,NOUN,True,False
and,and,and,and,CCONJ,True,True
implementation,implementation,implementation,implementation,NOUN,True,False
of,of,of,of,ADP,True,True
development,development,development,development,NOUN,True,False
initiatives,initiatives,initiative,initiative,NOUN,True,False
.,.,.,.,PUNCT,False,False
  ,  ,  ,  ,SPACE,False,False
Mismanagement,mismanagement,mismanagement,mismanagement,NOUN,True,False
of,of,of,of,ADP,True,True
natural,natural,natural,natural,ADJ,True,False
resources,resources,resource,resource,NOUN,True,False
and,and,and,and,CCONJ,True,True
infrastructure,infrastructure,infrastructure,infrastructure,NOUN,True,False
Achieving,achieving,achieve,achieve,VERB,True,False
environmental,environmental,environmental,environmental,ADJ,True,False
sustainability,sustainability,sustainability,sustainability,NOUN,True,False
is,is,be,be,AUX,True,True
one,one,one,one,NUM,True,True
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
biggest,biggest,big,big,ADJ,True,False
challenges,challenges,challenge,challenge,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Niger,niger,Niger,niger,PROPN,True,False
Delta,delta,Delta,delta,PROPN,True,False
region,region,region,region,NOUN,True,False
.,.,.,.,PUNCT,False,False
Environmental,environmental,environmental,environmental,ADJ,True,False
degradation,degradation,degradation,degradation,NOUN,True,False
has,has,have,have,AUX,True,True
resulted,resulted,result,result,VERB,True,False
from,from,from,from,ADP,True,True
poor,poor,poor,poor,ADJ,True,False
management,management,management,management,NOUN,True,False
of,of,of,of,ADP,True,True
natural,natural,natural,natural,ADJ,True,False
resources,resources,resource,resource,NOUN,True,False
and,and,and,and,CCONJ,True,True
is,is,be,be,AUX,True,True
a,a,a,a,DET,True,True
major,major,major,major,ADJ,True,False
source,source,source,source,NOUN,True,False
of,of,of,of,ADP,True,True
agitation,agitation,agitation,agitation,NOUN,True,False
for,for,for,for,ADP,True,True
inhabitants,inhabitants,inhabitant,inhabitant,NOUN,True,False
in,in,in,in,ADP,True,True
this,this,this,this,DET,True,True
region,region,region,region,NOUN,True,False
.,.,.,.,PUNCT,False,False
In,in,in,in,ADP,True,True
particular,particular,particular,particular,ADJ,True,False
",",",",",",",",PUNCT,False,False
pollution,pollution,pollution,pollution,NOUN,True,False
from,from,from,from,ADP,True,True
the,the,the,the,DET,True,True
oil,oil,oil,oil,NOUN,True,False
industry,industry,industry,industry,NOUN,True,False
has,has,have,have,AUX,True,True
destroyed,destroyed,destroy,destroy,VERB,True,False
key,key,key,key,ADJ,True,False
environmental,environmental,environmental,environmental,ADJ,True,False
resources,resources,resource,resource,NOUN,True,False
such,such,such,such,ADJ,True,True
as,as,as,as,SCONJ,True,True
land,land,land,land,NOUN,True,False
",",",",",",",",PUNCT,False,False
water,water,water,water,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
forests,forests,forest,forest,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
has,has,have,have,AUX,True,True
crippled,crippled,cripple,cripple,VERB,True,False
local,local,local,local,ADJ,True,False
livelihoods,livelihoods,livelihood,livelihood,NOUN,True,False
that,that,that,that,PRON,True,True
depend,depend,depend,depend,VERB,True,False
on,on,on,on,ADP,True,True
these,these,these,these,DET,True,True
resources,resources,resource,resource,NOUN,True,False
.,.,.,.,PUNCT,False,False
Data,data,datum,datum,NOUN,True,False
show,show,show,show,VERB,True,True
that,that,that,that,SCONJ,True,True
the,the,the,the,DET,True,True
largest,largest,large,large,ADJ,True,False
oil,oil,oil,oil,NOUN,True,False
spills,spills,spill,spill,NOUN,True,False
have,have,have,have,AUX,True,True
occurred,occurred,occur,occur,VERB,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Rivers,rivers,Rivers,rivers,PROPN,True,False
state,state,state,state,NOUN,True,False
",",",",",",",",PUNCT,False,False
where,where,where,where,ADV,True,True
there,there,there,there,PRON,True,True
are,are,be,be,AUX,True,True
large,large,large,large,ADJ,True,False
populations,populations,population,population,NOUN,True,False
of,of,of,of,ADP,True,True
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
have,have,have,have,AUX,True,True
resulted,resulted,result,result,VERB,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
devastation,devastation,devastation,devastation,NOUN,True,False
of,of,of,of,ADP,True,True
major,major,major,major,ADJ,True,False
food,food,food,food,NOUN,True,False
sources,sources,source,source,NOUN,True,False
.,.,.,.,PUNCT,False,False
In,in,in,in,ADP,True,True
addition,addition,addition,addition,NOUN,True,False
",",",",",",",",PUNCT,False,False
the,the,the,the,DET,True,True
general,general,general,general,ADJ,True,False
neglect,neglect,neglect,neglect,NOUN,True,False
of,of,of,of,ADP,True,True
infrastructure,infrastructure,infrastructure,infrastructure,NOUN,True,False
has,has,have,have,AUX,True,True
worsened,worsened,worsen,worsen,VERB,True,False
people,people,people,people,NOUN,True,False
™,™,™,™,PROPN,False,False
s,s,s,s,PART,True,False
access,access,access,access,NOUN,True,False
to,to,to,to,ADP,True,True
  ,  ,  ,  ,SPACE,False,False
key,key,key,key,ADJ,True,False
resources,resources,resource,resource,NOUN,True,False
for,for,for,for,ADP,True,True
sustainable,sustainable,sustainable,sustainable,ADJ,True,False
living,living,living,living,NOUN,True,False
",",",",",",",",PUNCT,False,False
such,such,such,such,ADJ,True,True
as,as,as,as,SCONJ,True,True
electricity,electricity,electricity,electricity,NOUN,True,False
",",",",",",",",PUNCT,False,False
safe,safe,safe,safe,ADJ,True,False
drinking,drinking,drinking,drinking,NOUN,True,False
water,water,water,water,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
health,health,health,health,NOUN,True,False
care,care,care,care,NOUN,True,False
facilities,facilities,facility,facility,NOUN,True,False
.,.,.,.,PUNCT,False,False
The,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
also,also,also,also,ADV,True,True
indicates,indicates,indicate,indicate,VERB,True,False
that,that,that,that,SCONJ,True,True
poverty,poverty,poverty,poverty,NOUN,True,False
is,is,be,be,AUX,True,True
both,both,both,both,CCONJ,True,True
a,a,a,a,DET,True,True
major,major,major,major,ADJ,True,False
cause,cause,cause,cause,NOUN,True,False
and,and,and,and,CCONJ,True,True
a,a,a,a,DET,True,True
result,result,result,result,NOUN,True,False
of,of,of,of,ADP,True,True
environmental,environmental,environmental,environmental,ADJ,True,False
degradation,degradation,degradation,degradation,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
without,without,without,without,ADP,True,True
proper,proper,proper,proper,ADJ,True,False
environmental,environmental,environmental,environmental,ADJ,True,False
management,management,management,management,NOUN,True,False
initiatives,initiatives,initiative,initiative,VERB,True,False
the,the,the,the,DET,True,True
poor,poor,poor,poor,ADJ,True,False
suffer,suffer,suffer,suffer,VERB,True,False
from,from,from,from,ADP,True,True
insufficient,insufficient,insufficient,insufficient,ADJ,True,False
livelihoods,livelihoods,livelihood,livelihood,NOUN,True,False
",",",",",",",",PUNCT,False,False
insecurity,insecurity,insecurity,insecurity,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
poor,poor,poor,poor,ADJ,True,False
health,health,health,health,NOUN,True,False
.,.,.,.,PUNCT,False,False
Interestingly,interestingly,interestingly,interestingly,ADV,True,False
enough,enough,enough,enough,ADV,True,True
",",",",",",",",PUNCT,False,False
the,the,the,the,DET,True,True
correlation,correlation,correlation,correlation,NOUN,True,False
between,between,between,between,ADP,True,True
poverty,poverty,poverty,poverty,NOUN,True,False
and,and,and,and,CCONJ,True,True
environmental,environmental,environmental,environmental,ADJ,True,False
degradation,degradation,degradation,degradation,NOUN,True,False
was,was,be,be,AUX,True,True
presented,presented,present,present,VERB,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
using,using,use,use,VERB,True,True
a,a,a,a,DET,True,True
case,case,case,case,NOUN,True,False
study,study,study,study,NOUN,True,False
of,of,of,of,ADP,True,True
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
in,in,in,in,ADP,True,True
Brazil,brazil,Brazil,brazil,PROPN,True,False
and,and,and,and,CCONJ,True,True
the,the,the,the,DET,True,True
non,non,non,non,ADJ,True,False
-,-,-,-,ADJ,False,False
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
who,who,who,who,PRON,True,True
are,are,be,be,AUX,True,True
encroaching,encroaching,encroach,encroach,VERB,True,False
and,and,and,and,CCONJ,True,True
degrading,degrading,degrade,degrade,VERB,True,False
their,their,-PRON-,-pron-,PRON,True,True
native,native,native,native,ADJ,True,False
lands,lands,land,land,NOUN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
With,with,with,with,ADP,True,True
the,the,the,the,DET,True,True
present,present,present,present,ADJ,True,False
rate,rate,rate,rate,NOUN,True,False
and,and,and,and,CCONJ,True,True
degree,degree,degree,degree,NOUN,True,False
of,of,of,of,ADP,True,True
degradation,degradation,degradation,degradation,NOUN,True,False
",",",",",",",",PUNCT,False,False
the,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
states,states,state,state,VERB,True,False
that,that,that,that,SCONJ,True,True
the,the,the,the,DET,True,True
Delta,delta,Delta,delta,PROPN,True,False
may,may,may,may,AUX,True,True
be,be,be,be,AUX,True,True
heading,heading,head,head,VERB,True,False
toward,toward,toward,toward,ADP,True,True
ecological,ecological,ecological,ecological,ADJ,True,False
disaster,disaster,disaster,disaster,NOUN,True,False
.,.,.,.,PUNCT,False,False
To,to,to,to,PART,True,True
prevent,prevent,prevent,prevent,VERB,True,False
further,further,further,further,ADJ,True,True
environmental,environmental,environmental,environmental,ADJ,True,False
and,and,and,and,CCONJ,True,True
infrastructure,infrastructure,infrastructure,infrastructure,NOUN,True,False
degradation,degradation,degradation,degradation,NOUN,True,False
",",",",",",",",PUNCT,False,False
the,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
calls,calls,call,call,VERB,True,False
for,for,for,for,ADP,True,True
the,the,the,the,DET,True,True
proper,proper,proper,proper,ADJ,True,False
management,management,management,management,NOUN,True,False
of,of,of,of,ADP,True,True
resources,resources,resource,resource,NOUN,True,False
",",",",",",",",PUNCT,False,False
raising,raising,raise,raise,VERB,True,False
environmental,environmental,environmental,environmental,ADJ,True,False
awareness,awareness,awareness,awareness,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
enforcing,enforcing,enforce,enforce,VERB,True,False
environmental,environmental,environmental,environmental,ADJ,True,False
laws,laws,law,law,NOUN,True,False
.,.,.,.,PUNCT,False,False
Some,some,some,some,DET,True,True
believe,believe,believe,believe,VERB,True,False
that,that,that,that,SCONJ,True,True
total,total,total,total,ADJ,True,False
resource,resource,resource,resource,NOUN,True,False
control,control,control,control,NOUN,True,False
is,is,be,be,AUX,True,True
the,the,the,the,DET,True,True
only,only,only,only,ADJ,True,True
solution,solution,solution,solution,NOUN,True,False
.,.,.,.,PUNCT,False,False
Here,here,here,here,ADV,True,True
the,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
mentions,mentions,mention,mention,VERB,True,False
the,the,the,the,DET,True,True
plight,plight,plight,plight,NOUN,True,False
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
Ogoni,ogoni,Ogoni,ogoni,PROPN,True,False
people,people,people,people,NOUN,True,False
",",",",",",",",PUNCT,False,False
who,who,who,who,PRON,True,True
ﬁsee,ﬁsee,ﬁsee,ﬁsee,PROPN,True,False
the,the,the,the,DET,True,True
right,right,right,right,NOUN,True,False
to,to,to,to,ADP,True,True
ownership,ownership,ownership,ownership,NOUN,True,False
and,and,and,and,CCONJ,True,True
control,control,control,control,NOUN,True,False
of,of,of,of,ADP,True,True
their,their,-PRON-,-pron-,PRON,True,True
lands,lands,land,land,NOUN,True,False
and,and,and,and,CCONJ,True,True
resources,resources,resource,resource,NOUN,True,False
as,as,as,as,SCONJ,True,True
the,the,the,the,DET,True,True
only,only,only,only,ADJ,True,True
way,way,way,way,NOUN,True,False
to,to,to,to,PART,True,True
protect,protect,protect,protect,VERB,True,False
their,their,-PRON-,-pron-,PRON,True,True
environment,environment,environment,environment,NOUN,True,False
from,from,from,from,ADP,True,True
further,further,further,further,ADJ,True,True
degradation,degradation,degradation,degradation,NOUN,True,False
and,and,and,and,CCONJ,True,True
promote,promote,promote,promote,VERB,True,False
decent,decent,decent,decent,ADJ,True,False
livelihoods,livelihoods,livelihood,livelihood,NOUN,True,False
on,on,on,on,ADP,True,True
Ogoni,ogoni,Ogoni,ogoni,PROPN,True,False
land.ﬂ30,land.ﬂ30,land.ﬂ30,land.ﬂ30,PROPN,False,False
It,it,-PRON-,-pron-,PRON,True,True
also,also,also,also,ADV,True,True
includes,includes,include,include,VERB,True,False
a,a,a,a,DET,True,True
copy,copy,copy,copy,NOUN,True,False
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
Kaiama,kaiama,Kaiama,kaiama,PROPN,True,False
"Declaration,31","declaration,31","Declaration,31","declaration,31",PROPN,False,False
which,which,which,which,PRON,True,True
is,is,be,be,AUX,True,True
a,a,a,a,DET,True,True
declaration,declaration,declaration,declaration,NOUN,True,False
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
rights,rights,right,right,NOUN,True,False
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
Ijaw,ijaw,Ijaw,ijaw,PROPN,True,False
peoples,peoples,people,people,NOUN,True,False
to,to,to,to,ADP,True,True
their,their,-PRON-,-pron-,PRON,True,True
territories,territories,territory,territory,NOUN,True,False
and,and,and,and,CCONJ,True,True
a,a,a,a,DET,True,True
call,call,call,call,NOUN,True,True
for,for,for,for,ADP,True,True
self,self,self,self,NOUN,True,False
-,-,-,-,PUNCT,False,False
determination,determination,determination,determination,NOUN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
Health,health,Health,health,PROPN,True,False
The,the,the,the,DET,True,True
prevalence,prevalence,prevalence,prevalence,NOUN,True,False
of,of,of,of,ADP,True,True
HIV,hiv,HIV,hiv,PROPN,True,False
/,/,/,/,SYM,False,False
AIDS,aids,AIDS,aids,PROPN,True,False
in,in,in,in,ADP,True,True
Nigeria,nigeria,Nigeria,nigeria,PROPN,True,False
impedes,impedes,impede,impede,VERB,True,False
human,human,human,human,ADJ,True,False
development,development,development,development,NOUN,True,False
and,and,and,and,CCONJ,True,True
remains,remains,remain,remain,VERB,True,False
the,the,the,the,DET,True,True
biggest,biggest,big,big,ADJ,True,False
obstacle,obstacle,obstacle,obstacle,NOUN,True,False
in,in,in,in,ADP,True,True
achieving,achieving,achieve,achieve,VERB,True,False
MDGs,mdgs,MDGs,mdgs,PROPN,True,False
",",",",",",",",PUNCT,False,False
with,with,with,with,ADP,True,True
the,the,the,the,DET,True,True
highest,highest,high,high,ADJ,True,False
incidence,incidence,incidence,incidence,NOUN,True,False
rates,rates,rate,rate,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Niger,niger,Niger,niger,PROPN,True,False
Delta,delta,Delta,delta,PROPN,True,False
.,.,.,.,PUNCT,False,False
Nigeria,nigeria,Nigeria,nigeria,PROPN,True,False
also,also,also,also,ADV,True,True
has,has,have,have,AUX,True,True
one,one,one,one,NUM,True,True
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
highest,highest,high,high,ADJ,True,False
infant,infant,infant,infant,NOUN,True,False
and,and,and,and,CCONJ,True,True
maternal,maternal,maternal,maternal,ADJ,True,False
mortality,mortality,mortality,mortality,NOUN,True,False
rates,rates,rate,rate,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
world,world,world,world,NOUN,True,False
.,.,.,.,PUNCT,False,False
Lack,lack,lack,lack,NOUN,True,False
of,of,of,of,ADP,True,True
access,access,access,access,NOUN,True,False
to,to,to,to,ADP,True,True
basic,basic,basic,basic,ADJ,True,False
health,health,health,health,NOUN,True,False
services,services,service,service,NOUN,True,False
and,and,and,and,CCONJ,True,True
the,the,the,the,DET,True,True
poor,poor,poor,poor,ADJ,True,False
quality,quality,quality,quality,NOUN,True,False
of,of,of,of,ADP,True,True
health,health,health,health,NOUN,True,False
care,care,care,care,NOUN,True,False
facilities,facilities,facility,facility,NOUN,True,False
are,are,be,be,AUX,True,True
major,major,major,major,ADJ,True,False
contributors,contributors,contributor,contributor,NOUN,True,False
to,to,to,to,ADP,True,True
the,the,the,the,DET,True,True
high,high,high,high,ADJ,True,False
incidences,incidences,incidence,incidence,NOUN,True,False
of,of,of,of,ADP,True,True
child,child,child,child,NOUN,True,False
and,and,and,and,CCONJ,True,True
maternal,maternal,maternal,maternal,ADJ,True,False
mortality,mortality,mortality,mortality,NOUN,True,False
.,.,.,.,PUNCT,False,False
There,there,there,there,PRON,True,True
is,is,be,be,AUX,True,True
a,a,a,a,DET,True,True
lack,lack,lack,lack,NOUN,True,False
of,of,of,of,ADP,True,True
available,available,available,available,ADJ,True,False
longitudinal,longitudinal,longitudinal,longitudinal,ADJ,True,False
data,data,datum,datum,NOUN,True,False
for,for,for,for,ADP,True,True
infant,infant,infant,infant,NOUN,True,False
and,and,and,and,CCONJ,True,True
maternal,maternal,maternal,maternal,ADJ,True,False
mortality,mortality,mortality,mortality,NOUN,True,False
rates,rates,rate,rate,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Niger,niger,Niger,niger,PROPN,True,False
Delta,delta,Delta,delta,PROPN,True,False
region,region,region,region,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
the,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
does,does,do,do,AUX,True,True
not,not,not,not,PART,True,True
provide,provide,provide,provide,VERB,True,False
disaggregated,disaggregated,disaggregate,disaggregate,VERB,True,False
data,data,datum,datum,NOUN,True,False
that,that,that,that,PRON,True,True
indicates,indicates,indicate,indicate,VERB,True,False
the,the,the,the,DET,True,True
health,health,health,health,NOUN,True,False
situation,situation,situation,situation,NOUN,True,False
of,of,of,of,ADP,True,True
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
",",",",",",",",PUNCT,False,False
although,although,although,although,SCONJ,True,True
low,low,low,low,ADJ,True,False
life,life,life,life,NOUN,True,False
expectancy,expectancy,expectancy,expectancy,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Niger,niger,Niger,niger,PROPN,True,False
Delta,delta,Delta,delta,PROPN,True,False
is,is,be,be,AUX,True,True
an,an,an,an,DET,True,True
indicator,indicator,indicator,indicator,NOUN,True,False
for,for,for,for,ADP,True,True
high,high,high,high,ADJ,True,False
mortality,mortality,mortality,mortality,NOUN,True,False
rates,rates,rate,rate,NOUN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
Conflict,conflict,conflict,conflict,NOUN,True,False
Challenges,challenges,Challenges,challenges,PROPN,True,False
in,in,in,in,ADP,True,True
sustainable,sustainable,sustainable,sustainable,ADJ,True,False
human,human,human,human,ADJ,True,False
development,development,development,development,NOUN,True,False
include,include,include,include,VERB,True,False
conflicts,conflicts,conflict,conflict,NOUN,True,False
over,over,over,over,ADP,True,True
resources,resources,resource,resource,NOUN,True,False
among,among,among,among,ADP,True,True
local,local,local,local,ADJ,True,False
communities,communities,community,community,NOUN,True,False
",",",",",",",",PUNCT,False,False
including,including,include,include,VERB,True,False
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
communities,communities,community,community,NOUN,True,False
",",",",",",",",PUNCT,False,False
as,as,as,as,ADV,True,True
well,well,well,well,ADV,True,True
as,as,as,as,SCONJ,True,True
between,between,between,between,ADP,True,True
communities,communities,community,community,NOUN,True,False
and,and,and,and,CCONJ,True,True
oil,oil,oil,oil,NOUN,True,False
companies,companies,company,company,NOUN,True,False
.,.,.,.,PUNCT,False,False
Of,of,of,of,ADP,True,True
particular,particular,particular,particular,ADJ,True,False
concern,concern,concern,concern,NOUN,True,False
are,are,be,be,AUX,True,True
the,the,the,the,DET,True,True
disillusioned,disillusioned,disillusioned,disillusioned,ADJ,True,False
youth,youth,youth,youth,NOUN,True,False
who,who,who,who,PRON,True,True
turn,turn,turn,turn,VERB,True,False
to,to,to,to,ADP,True,True
gangs,gangs,gang,gang,NOUN,True,False
and,and,and,and,CCONJ,True,True
engage,engage,engage,engage,VERB,True,False
in,in,in,in,ADP,True,True
extortion,extortion,extortion,extortion,NOUN,True,False
and,and,and,and,CCONJ,True,True
fast,fast,fast,fast,ADJ,True,False
moneymaking,moneymaking,moneymaking,moneymaking,NOUN,True,False
schemes,schemes,scheme,scheme,NOUN,True,False
due,due,due,due,ADJ,True,True
to,to,to,to,ADP,True,True
lack,lack,lack,lack,NOUN,True,False
of,of,of,of,ADP,True,True
education,education,education,education,NOUN,True,False
and,and,and,and,CCONJ,True,True
opportunities,opportunities,opportunity,opportunity,NOUN,True,False
.,.,.,.,PUNCT,False,False
Conflicts,conflicts,conflict,conflict,NOUN,True,False
also,also,also,also,ADV,True,True
arise,arise,arise,arise,VERB,True,False
in,in,in,in,ADP,True,True
response,response,response,response,NOUN,True,False
to,to,to,to,ADP,True,True
poor,poor,poor,poor,ADJ,True,False
human,human,human,human,ADJ,True,False
development,development,development,development,NOUN,True,False
as,as,as,as,ADV,True,True
well,well,well,well,ADV,True,True
as,as,as,as,SCONJ,True,True
mismanagement,mismanagement,mismanagement,mismanagement,NOUN,True,False
and,and,and,and,CCONJ,True,True
corruption,corruption,corruption,corruption,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
local,local,local,local,ADJ,True,False
government,government,government,government,NOUN,True,False
.,.,.,.,PUNCT,False,False
A,a,a,a,DET,True,True
major,major,major,major,ADJ,True,False
issue,issue,issue,issue,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Niger,niger,Niger,niger,PROPN,True,False
